date,price,fast_ma,slow_ma,signal,asset_return,position,gross_strategy_return,trade_flag,transaction_cost,net_strategy_return,equity_asset,equity_strategy_gross,equity_strategy_net
2025-06-07,104409.74967959142,106610.68347265132,100601.43137469042,1,0.0271420646701952,1.0,0.0271420646701952,0,0.0,0.0271420646701952,1.107721009746585,1.107721009746585,1.1066130465159443
2025-06-08,105681.4546141758,106593.22431920329,101026.38546353087,1,0.012179944291476064,1.0,0.012179944291476064,0,0.0,0.012179944291476064,1.121212989935796,1.121212989935796,1.120091531774729
2025-06-09,105692.24740699006,106596.36589933446,101437.69716281029,1,0.00010212570269452215,1.0,0.00010212570269452215,0,0.0,0.00010212570269452215,1.1213274946002636,1.1213274946002636,1.1202059219094938
2025-06-10,110261.57485948496,106770.10864439169,101941.46535102837,1,0.04323238046873712,1.0,0.04323238046873712,0,0.0,0.04323238046873712,1.169805151476878,1.169805151476878,1.1686350905288174
2025-06-11,110212.73252109604,106797.45208463384,102396.67906163665,1,-0.00044296790111297835,1.0,-0.00044296790111297835,0,0.0,-0.00044296790111297835,1.169286965344217,1.169286965344217,1.1681174226955988
2025-06-12,108679.9760916168,106653.4330423075,102698.75526575418,1,-0.013907253675847775,1.0,-0.013907253675847775,0,0.0,-0.013907253675847775,1.1530253948973128,1.1530253948973128,1.1518721173749937
2025-06-13,105979.22902375912,106591.56106506013,102946.23080005472,1,-0.02485045695612742,1.0,-0.02485045695612742,0,0.0,-0.02485045695612742,1.1243721869520953,1.1243721869520953,1.123247568903203
2025-06-14,106045.56440819205,106502.27109827955,103189.68580364512,1,0.0006259281657734483,1.0,0.0006259281657734483,0,0.0,0.0006259281657734483,1.125075963172721,1.125075963172721,1.1239506411937161
2025-06-15,105482.90611628916,106333.32588522186,103403.88168584218,1,-0.00530581637282912,1.0,-0.00530581637282912,0,0.0,-0.00530581637282912,1.1191065167066427,1.1191065167066427,1.1179871654794187
2025-06-16,105554.49383061715,106142.16482012114,103622.0902350305,1,0.0006786664964375522,1.0,0.0006786664964375522,0,0.0,0.0006786664964375522,1.1198660168054764,1.1198660168054764,1.1187459059120768
2025-06-17,106951.2720181497,106036.3055735779,103884.92891899987,1,0.013232768561933117,1.0,0.013232768561933117,0,0.0,0.013232768561933117,1.134684944626237,1.134684944626237,1.1335500115646215
2025-06-18,104683.42479835715,105878.56759794569,104077.98528587211,1,-0.021204490390798636,1.0,-0.021204490390798636,0,0.0,-0.021204490390798636,1.110624528621326,1.110624528621326,1.1095136612369099
2025-06-19,104722.695052907,105827.43152041202,104287.31199766663,1,0.0003751334523636185,1.0,0.0003751334523636185,0,0.0,0.0003751334523636185,1.1110411610350275,1.1110411610350275,1.1099298769270942
2025-06-20,104690.65002458123,105861.41804351976,104496.40993194863,1,-0.00030599888887106186,1.0,-0.00030599888887106186,0,0.0,-0.00030599888887106186,1.1107011836742609,1.1107011836742609,1.1095902396180297
2025-06-21,103290.105144757,105791.54792929017,104633.67313038916,1,-0.013377936611296048,1.0,-0.013377936611296048,0,0.0,-0.013377936611296048,1.0958422936449752,1.0958422936449752,1.094746211727907
2025-06-22,101532.5683847329,105582.67605161542,104727.21313539593,1,-0.017015538492878735,1.0,-0.017015538492878735,0,0.0,-0.017015538492878735,1.0771959469153347,1.0771959469153347,1.0761185154223176
2025-06-23,100852.58264648831,105331.06805232924,104825.80741984482,1,-0.006697217937676414,1.0,-0.006697217937676414,0,0.0,-0.006697217937676414,1.069981730897261,1.069981730897261,1.0689115151977655
2025-06-24,105511.62437933136,105334.92539872334,105049.50749772559,1,0.046196553529760154,1.0,0.046196553529760154,0,0.0,0.046196553529760154,1.1194111992045217,1.1194111992045217,1.1182915432281761
2025-06-25,105976.06929808448,105393.08295268721,105273.8524094762,1,0.0044018364941795785,1.0,0.0044018364941795785,0,0.0,0.0044018364941795785,1.1243386642731734,1.1243386642731734,1.1232140797542904
2025-06-26,107238.53045016268,105672.47253746822,105481.53237871626,1,0.011912700295830136,1.0,0.011912700295830136,0,0.0,0.011912700295830136,1.1377325738116737,1.1377325738116737,1.13659459245446
2025-06-27,106984.01253775664,105801.18568037648,105680.68275407804,1,-0.002373381202983915,1.0,-0.002373381202983915,0,0.0,-0.002373381202983915,1.1350323007069665,1.1350323007069665,1.1338970202133154
2025-06-28,107078.91560644074,105871.05872998973,105760.73555510427,1,0.0008870771102420516,1.0,0.0008870771102420516,0,0.0,0.0008870771102420516,1.136039161880309,1.136039161880309,1.1349028743053182
2025-06-29,107331.58548463575,105953.02563387202,105848.11645565853,1,0.002359660412734055,1.0,0.002359660412734055,0,0.0,0.002359660412734055,1.1387198285179134,1.1387198285179134,1.1375808596901145
2025-06-30,108396.61631317894,105859.77770655672,105923.43119593376,0,0.009922809056944759,1.0,0.009922809056944759,0,0.0,0.009922809056944759,1.1500191279456535,1.1500191279456535,1.1488688573476546
2025-07-01,107132.79910701896,105705.78103585285,105986.20594573923,0,-0.011659194254814764,0.0,-0.0,1,0.001,-0.001,1.1366108315361825,1.1500191279456535,1.147719988490307
2025-07-02,105613.39974163056,105552.45221835354,106040.93733199983,0,-0.01418239211570127,0.0,-0.0,0,0.0,-0.0,1.120490971040383,1.1500191279456535,1.147719988490307
2025-07-03,108824.44423167944,105694.71297874957,106133.73640877927,0,0.03040376029844971,0.0,0.0,0,0.0,0.0,1.154558109940472,1.1500191279456535,1.147719988490307
2025-07-04,109602.20483914016,105872.54500029697,106253.89199054394,0,0.007146929285528181,0.0,0.0,0,0.0,0.0,1.1628096551082496,1.1500191279456535,1.147719988490307
2025-07-05,108040.8919400104,106000.44429148303,106340.53280205939,0,-0.014245269074844358,0.0,-0.0,0,0.0,-0.0,1.1462451186884057,1.1500191279456535,1.147719988490307
2025-07-06,108217.46849992426,106133.59302494838,106433.7614732614,0,0.0016343493351749228,0.0,0.0,0,0.0,0.0,1.1481184836360816,1.1500191279456535,1.147719988490307
2025-07-07,109215.19771840284,106246.78930996105,106553.81813085236,0,0.009219668804942183,0.0,0.0,0,0.0,0.0,1.1587037558040387,1.1500191279456535,1.147719988490307
2025-07-08,108300.71675785031,106427.65390793569,106599.21971234666,0,-0.0083732024448685,0.0,-0.0,0,0.0,-0.0,1.1490016946830621,1.1500191279456535,1.147719988490307
2025-07-09,108953.19187727802,106639.17874915425,106665.69523380486,0,0.006024661137622678,0.0,0.0,0,0.0,0.0,1.1559240405400817,1.1500191279456535,1.147719988490307
2025-07-10,111327.53054245668,106971.02277504801,106756.51144548718,1,0.021792281843867833,0.0,0.0,0,0.0,0.0,1.1811142630216336,1.1500191279456535,1.147719988490307
2025-07-11,115879.65030112496,107600.50003286642,106880.78717718464,1,0.04088943441471793,1.0,0.04088943441471793,1,0.001,0.03988943441471793,1.2294093572157445,1.1970427596534585,1.1935018896976521
2025-07-12,117571.02510036016,108402.42286864777,107001.00054042897,1,0.01459596050592138,1.0,0.01459596050592138,0,0.0,0.01459596050592138,1.2473537676392756,1.2145147484972596,1.2109221961434216
2025-07-13,117418.95745007684,109230.74160882721,107205.04631805638,1,-0.0012934109416288253,1.0,-0.0012934109416288253,0,0.0,-0.0012934109416288253,1.2457404266281291,1.2129438818327836,1.2093559761254684
2025-07-14,119117.55666327637,109911.03822302446,107430.77017644582,1,0.014466141158864687,1.0,0.014466141158864687,0,0.0,0.014466141158864687,1.2637614834870359,1.230490499245158,1.2268506903874161
2025-07-15,119833.67446712356,110603.91848147642,107650.20745823944,1,0.006011857730355619,1.0,0.006011857730355619,0,0.0,0.006011857730355619,1.271359037730863,1.237888033065174,1.2342263421944137
2025-07-16,117678.19493404306,111125.90170567045,107816.21705426768,1,-0.017987260614893863,1.0,-0.017987260614893863,0,0.0,-0.017987260614893863,1.2484907713840974,1.2156218184023724,1.2120259913195957
2025-07-17,118748.1627367753,111714.10921562134,108009.81117002289,1,0.009092319977646923,1.0,0.009092319977646923,0,0.0,0.009092319977646923,1.2598424489666609,1.2266746409470957,1.2230461194538982
2025-07-18,119445.36520434044,112332.43169551637,108241.95478788967,1,0.005871269512696564,1.0,0.005871269512696564,0,0.0,0.005871269512696564,1.2672393235280799,1.2338767783684863,1.2302269528476697
2025-07-19,117988.94664455787,112865.29975351245,108486.82538870921,1,-0.01219317766989969,1.0,-0.01219317766989969,0,0.0,-0.01219317766989969,1.2517876493060185,1.218831899587076,1.2152265770372987
2025-07-20,117901.62655900871,113340.55026580396,108764.63952864084,1,-0.0007400700492072865,1.0,-0.0007400700492072865,0,0.0,-0.0007400700492072865,1.2508612387587996,1.2179298786031731,1.2143272242446328
2025-07-21,117256.9208222684,113846.75635156641,109016.02779649924,1,-0.00546816660258409,1.0,-0.00546816660258409,0,0.0,-0.00546816660258409,1.2440213211085518,1.211270035116706,1.2076870806724096
2025-07-22,117482.46977767294,114440.20985336853,109251.47707328814,1,0.0019235449287162698,1.0,0.0019235449287162698,0,0.0,0.0019235449287162698,1.246414252011985,1.2135999674500608,1.2100101210319132
2025-07-23,119955.79570607652,114996.7774270884,109532.89813476543,1,0.021052723296370646,1.0,0.021052723296370646,0,0.0,0.021052723296370646,1.272654666372246,1.2391495517572715,1.235484129295806
2025-07-24,118629.05588130427,115448.1199791966,109796.78970336253,1,-0.011060239457067245,1.0,-0.011060239457067245,0,0.0,-0.011060239457067245,1.2585788010160148,1.2254442609917184,1.2218193789803882
2025-07-25,118354.43517438594,115963.79714091538,110067.62004247413,1,-0.0023149531527343337,1.0,-0.0023149531527343337,0,0.0,-0.0023149531527343337,1.2556652500526382,1.2226074149362354,1.2189909243569457
2025-07-26,117540.8083708574,116429.96413446203,110385.42143480042,1,-0.006874493569503648,1.0,-0.006874493569503648,0,0.0,-0.006874493569503648,1.2470331873657021,1.2142026081242288,1.2106109790861705
2025-07-27,117959.54234360624,116867.18136572221,110656.41728808072,1,0.003562456125260516,1.0,0.003562456125260516,0,0.0,0.003562456125260516,1.2514756883824363,1.2185281516428481,1.2149237275839238
2025-07-28,119418.91405141471,117423.09123040042,110931.1664768255,1,0.012371798659216893,1.0,0.012371798659216893,0,0.0,0.012371798659216893,1.2669586936260087,1.233603536595561,1.2299545193278973
2025-07-29,118003.30201607826,117875.59673734044,111177.38756900726,1,-0.011854169388334723,1.0,-0.011854169388334723,0,0.0,-0.011854169388334723,1.2519399506637428,1.2189801913147085,1.2153744301158367
2025-07-30,117853.30892863822,118201.88565664952,111329.22225039033,1,-0.0012710922904479727,1.0,-0.0012710922904479727,0,0.0,-0.0012710922904479727,1.2503486194443503,1.2174307549913195,1.2138295770477088
2025-07-31,117833.24087995924,118299.56518559123,111481.6324175676,1,-0.00017027989168405533,1.0,-0.00017027989168405533,0,0.0,-0.00017027989168405533,1.250135710216864,1.2172234510142268,1.213622886278806
2025-08-01,115700.00243915782,118206.01405253113,111622.0329445184,1,-0.01810387650268075,1.0,-0.01810387650268075,0,0.0,-0.01810387650268075,1.2275034077075069,1.1951869879808983,1.1916516074247876
2025-08-02,113234.6051343189,117996.7964367432,111767.1404667296,1,-0.02130853286831491,1.0,-0.02130853286831491,0,0.0,-0.02130853286831491,1.2013471109984029,1.169719306763725,1.1662592599803963
2025-08-03,112554.90232221724,117668.66371969024,111897.3272250101,1,-0.006002606811719824,1.0,-0.006002606811719824,0,0.0,-0.006002606811719824,1.194135896646684,1.1626979416851448,1.1592586642022067
2025-08-04,114199.10966460756,117386.93547956445,112071.65129597647,1,0.014608047348158681,1.0,0.014608047348158681,0,0.0,0.014608047348158681,1.2115798903650346,1.179682688268888,1.1761931696576358
2025-08-05,115138.68613070175,117259.96003939738,112263.33514197817,1,0.00822752882096589,1.0,0.00822752882096589,0,0.0,0.00822752882096589,1.2215481988319157,1.1893885615862148,1.185870332860017
2025-08-06,114128.35408881678,117028.96960699947,112406.8767833915,1,-0.00877491376563111,1.0,-0.00877491376563111,0,0.0,-0.00877491376563111,1.2108292187266037,1.1789517795244677,1.1754644229519502
2025-08-07,115022.09576830892,116807.80613519787,112613.65020279055,1,0.007831022243575125,1.0,0.007831022243575125,0,0.0,0.007831022243575125,1.2203112492716224,1.1881841771340262,1.1846695109946181
2025-08-08,117463.47451085236,116781.53252851262,112868.46579194945,1,0.021225302201597573,1.0,0.021225302201597573,0,0.0,0.021225302201597573,1.2462127243174217,1.2134037453648525,1.2098144793744978
2025-08-09,116688.36663186055,116720.8695321552,113108.42012409505,1,-0.006598714044681153,1.0,-0.006598714044681153,0,0.0,-0.006598714044681153,1.2379893229108079,1.2053968410284448,1.2018312595779908
2025-08-10,116510.08393213755,116683.52768764866,113372.81969984266,1,-0.0015278532459491734,1.0,-0.0015278532459491734,0,0.0,-0.0015278532459491734,1.2360978569053482,1.2035551715522226,1.1999950377869613
2025-08-11,119266.92516880557,116772.7504572053,113727.50683552411,1,0.02366182517106208,1.0,0.02366182517106208,0,0.0,0.02366182517106208,1.2653461882897672,1.232033483605219,1.2283891105772184
2025-08-12,118773.79960860992,116713.65065233195,114085.93117476653,1,-0.004134637993707835,1.0,-0.004134637993707835,0,0.0,-0.004134637993707835,1.260114439864471,1.2269394711543846,1.223310166289569
2025-08-13,120202.53485503166,116792.32460101834,114379.74938428054,1,0.012029043872721079,1.0,0.012029043872721079,0,0.0,0.012029043872721079,1.2752724117462502,1.241698379882074,1.2380254179498118
2025-08-14,123560.99363577303,117052.65252408767,114731.44787103431,1,0.027939999641370283,1.0,0.027939999641370283,0,0.0,0.027939999641370283,1.3109035224730898,1.2763914321706693,1.272615847683337
2025-08-15,118405.59579823952,117095.89189545678,114954.78917799584,1,-0.041723505823612395,1.0,-0.041723505823612395,0,0.0,-0.041723505823612395,1.2562080317189899,1.2231359068172873,1.2195178529512998
2025-08-16,117339.79190213275,117064.9043733831,115161.90476528337,1,-0.009001296677927928,1.0,-0.009001296677927928,0,0.0,-0.009001296677927928,1.2449005305362912,1.2121260976425985,1.2085406109528554
2025-08-17,117501.21653394958,116969.01949750986,115370.35078383355,1,0.0013757023870595297,1.0,0.0013757023870595297,0,0.0,0.0013757023870595297,1.2466131431678016,1.2137936224085426,1.2102032031562016
2025-08-18,117542.83687778088,116945.99624059498,115574.57581169644,1,0.0003542120248538616,1.0,0.0003542120248538616,0,0.0,0.0003542120248538616,1.2470547085334525,1.2142235627052906,1.2106318716832762
2025-08-19,116256.41276740946,116866.15143253354,115731.77174078107,1,-0.010944300346511282,1.0,-0.010944300346511282,0,0.0,-0.010944300346511282,1.2334065672547312,1.200934735347233,1.1973823528705154
2025-08-20,112778.34483555844,116613.40663031352,115844.68265535185,1,-0.029917213588978364,1.0,-0.029917213588978364,0,0.0,-0.029917213588978364,1.1965064795401228,1.1650061143634267,1.1615600092720149
2025-08-21,114252.39755195397,116541.02638595333,116017.46261155831,1,0.01307035245591548,1.0,0.01307035245591548,0,0.0,0.01307035245591548,1.2121452409434987,1.1802331548914533,1.1767420079918967
2025-08-22,112414.39987336512,116500.01612290562,116089.26172439202,1,-0.016087169442138394,1.0,-0.016087169442138394,0,0.0,-0.016087169442138394,1.192645255063959,1.1612465441474848,1.1578115599196488
2025-08-23,116834.24948202296,116713.98348089591,116233.90261724968,1,0.03931746834601979,1.0,0.03931746834601979,0,0.0,0.03931746834601979,1.239537047127967,1.2069038183889285,1.2033337792774454
2025-08-24,115359.98346714744,116772.02717102291,116380.28444779244,1,-0.012618440409482568,1.0,-0.012618440409482568,0,0.0,-0.012618440409482568,1.2238960227634368,1.1916745744766108,1.1881495836909155
2025-08-25,113399.54847314973,116685.0702881453,116483.92604725694,1,-0.016994064450052693,1.0,-0.016994064450052693,0,0.0,-0.016994064450052693,1.2030970548724318,1.171423179954466,1.1679580930893687
2025-08-26,110185.35443900424,116487.92030565468,116503.32918166896,0,-0.02834397559269408,1.0,-0.02834397559269408,0,0.0,-0.02834397559269408,1.1689965013134855,1.1382203899331207,1.134853517405554
2025-08-27,111842.70999260596,116328.95101686954,116574.16904636407,0,0.015041523095695952,0.0,0.0,1,0.001,-0.001,1.18657998918678,1.1382203899331207,1.1337186638881485
2025-08-28,111216.08479629167,116016.58153114149,116619.42690474435,0,-0.00560273616720941,0.0,-0.0,0,0.0,-0.0,1.1799318945660764,1.1382203899331207,1.1337186638881485
2025-08-29,112525.59740669793,115808.44306988336,116643.38824202918,0,0.011774489389774878,0.0,0.0,0,0.0,0.0,1.1938249901393017,1.1382203899331207,1.1337186638881485
2025-08-30,108480.30666639366,115406.95420659617,116495.40136933455,0,-0.03594996012936935,0.0,-0.0,0,0.0,-0.0,1.150907029342349,1.1382203899331207,1.1337186638881485
2025-08-31,108781.95727925688,114882.70581211874,116319.62001291248,0,0.002780694691349561,0.0,0.0,0,0.0,0.0,1.154107350409078,1.1382203899331207,1.1337186638881485
2025-09-01,108253.36092385623,114356.68387788106,116136.30808238806,0,-0.004859228208623501,0.0,-0.0,0,0.0,-0.0,1.1484992794161903,1.1382203899331207,1.1337186638881485
2025-09-02,109162.68557992298,113804.69141412561,115937.210660721,0,0.008399966969213635,0.0,0.0,0,0.0,0.0,1.158146635427452,1.1382203899331207,1.1337186638881485
2025-09-03,111190.18209845416,113186.15083725969,115764.3408133476,0,0.01857316451826163,0.0,0.0,0,0.0,0.0,1.1796570834235174,1.1382203899331207,1.1337186638881485
2025-09-04,111711.51977725116,112851.44703621026,115645.00731021177,0,0.004688702446187021,0.0,0.0,0,0.0,0.0,1.1851881444762271,1.1382203899331207,1.1337186638881485
2025-09-05,110724.736377486,112520.69425997793,115484.53878302599,0,-0.008833318190753947,0.0,-0.0,0,0.0,-0.0,1.1747190004801593,1.1382203899331207,1.1337186638881485
2025-09-06,110662.18112628513,112178.7424895947,115308.87510146489,0,-0.0005649618436445181,0.0,-0.0,0,0.0,-0.0,1.174055329067884,1.1382203899331207,1.1337186638881485
2025-09-07,110209.1888247784,111812.06008694458,115153.27994506928,0,-0.00409346984576231,0.0,-0.0,0,0.0,-0.0,1.1692493689810879,1.1382203899331207,1.1337186638881485
2025-09-08,111131.9923868407,111555.83906791612,115017.88726162593,0,0.008373199838440648,0.0,0.0,0,0.0,0.0,1.1790397276085371,1.1382203899331207,1.1337186638881485
